method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,noise_level,noise_percent,action_noise_std,observation_noise_std,object_impulse_std_m,condition_index,Profile
ACT,72,6000114,metaworld,True,51,0.2178744619995996,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,73,6000115,metaworld,False,200,1.2438999480000348,0,0,0,0,0.0,,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,74,6000116,metaworld,True,52,0.36009882600046694,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,75,6000117,metaworld,True,56,0.4679841220004164,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,76,6000118,metaworld,False,200,1.8386775010003475,0,0,0,0,0.0,,False,True,object_dropped,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,77,6000119,metaworld,True,56,0.7047042119993421,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,78,6000120,metaworld,False,200,2.0284391420009342,0,0,0,0,0.0,,False,True,object_dropped,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,79,6000121,metaworld,True,59,0.7031961989996489,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,80,6000122,metaworld,True,56,0.6078152789996238,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,81,6000123,metaworld,False,200,1.4933539770008792,0,0,0,0,0.0,,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,82,6000124,metaworld,True,52,0.452055575000486,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,83,6000125,metaworld,True,55,0.414407262000168,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,84,6000126,metaworld,True,56,0.6243182990001515,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,85,6000127,metaworld,False,200,1.6949068599988095,0,0,0,0,0.0,,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,86,6000128,metaworld,True,62,0.5433304529997258,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,87,6000129,metaworld,True,52,0.3811364630000753,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,88,6000130,metaworld,True,60,0.4548033099999884,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,89,6000131,metaworld,True,57,0.4405818110008113,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,90,6000132,metaworld,True,50,0.3725817630001984,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,91,6000133,metaworld,False,200,2.2238627250007994,0,0,0,0,0.0,,False,True,object_dropped,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,92,6000134,metaworld,False,200,1.5681701979992795,0,0,0,0,0.0,,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,93,6000135,metaworld,True,53,0.41223229199931666,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,94,6000136,metaworld,True,51,0.3879330449999543,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,95,6000137,metaworld,False,200,1.6605758170007903,0,0,0,0,0.0,,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,96,6000138,metaworld,True,58,0.8218145109985926,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,97,6000139,metaworld,True,53,0.5904521610009397,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,98,6000140,metaworld,False,200,1.8432706890016561,0,0,0,0,0.0,,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,99,6000141,metaworld,True,59,0.4270488149995799,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,100,6000142,metaworld,True,55,0.6798365900012868,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,101,6000143,metaworld,True,53,0.7558829739991779,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,102,6000144,metaworld,False,200,1.7394499290003296,0,0,0,0,0.0,,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,103,6000145,metaworld,False,200,1.7919443090013374,0,0,0,0,0.0,,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,104,6000146,metaworld,True,52,0.22183913600019878,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,105,6000147,metaworld,False,200,1.0859612419990299,0,0,0,0,0.0,,False,True,object_dropped,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,106,6000148,metaworld,True,53,0.24137107400019886,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,107,6000149,metaworld,False,200,0.87557463200028,0,0,0,0,0.0,,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,108,6000150,metaworld,True,48,0.2582940510001208,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,109,6000151,metaworld,False,200,1.0767472590014222,0,0,0,0,0.0,,False,True,object_dropped,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,110,6000152,metaworld,False,200,1.373315212000307,0,0,0,0,0.0,,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,111,6000153,metaworld,True,51,0.7095583410009567,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,112,6000154,metaworld,False,200,1.9514980730000389,0,0,0,0,0.0,,False,True,object_dropped,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,113,6000155,metaworld,False,200,1.7065697889993316,0,0,0,0,0.0,,False,True,object_dropped,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,114,6000156,metaworld,True,56,0.4242709959999047,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,115,6000157,metaworld,False,200,1.5817133140008082,0,0,0,0,0.0,,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,116,6000158,metaworld,True,64,0.5361724150006921,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,117,6000159,metaworld,False,200,1.4961863879998418,0,0,0,0,0.0,,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,118,6000160,metaworld,True,61,0.4713513589995273,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,119,6000161,metaworld,True,60,0.4556275890008692,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,120,6000162,metaworld,True,63,0.5187432359998638,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,121,6000163,metaworld,True,62,0.75131284499912,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,122,6000164,metaworld,True,49,0.41941241700078535,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,123,6000165,metaworld,False,200,1.7987146989999019,0,0,0,0,0.0,,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,124,6000166,metaworld,True,54,0.4888325489991985,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,125,6000167,metaworld,False,200,1.3071453160009696,0,0,0,0,0.0,,False,True,object_dropped,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,126,6000168,metaworld,False,200,1.5520118099993852,0,0,0,0,0.0,,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,127,6000169,metaworld,True,59,0.2282640249995893,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,128,6000170,metaworld,True,53,0.2332980650007812,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,129,6000171,metaworld,True,52,0.30310688499957905,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,130,6000172,metaworld,True,53,0.2623555939990183,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,131,6000173,metaworld,True,45,0.2465429559997574,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,132,6000174,metaworld,True,56,0.33253853999849525,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,133,6000175,metaworld,True,56,0.2998053230003279,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,134,6000176,metaworld,False,200,1.0355879089984228,0,0,0,0,0.0,,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,135,6000177,metaworld,False,200,1.4801283799988596,0,0,0,0,0.0,,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,136,6000178,metaworld,True,52,0.27144376000069315,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,137,6000179,metaworld,True,62,0.23749368000062532,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,138,6000180,metaworld,True,63,0.26053926200074784,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,139,6000181,metaworld,False,200,1.392622477000259,0,0,0,0,0.0,,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,140,6000182,metaworld,True,53,0.5409699190004176,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,141,6000183,metaworld,False,200,2.3510190740016697,0,0,0,0,0.0,,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,142,6000184,metaworld,True,50,0.40147053500004404,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,143,6000185,metaworld,True,52,0.5254541119993519,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,144,6000186,metaworld,True,53,0.4016627660002996,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
