method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,noise_level,noise_percent,action_noise_std,observation_noise_std,object_impulse_std_m,condition_index,Profile
ACT,79,6000121,metaworld,True,60,0.3153630359993258,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,80,6000122,metaworld,False,200,0.745276368001214,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,81,6000123,metaworld,False,200,0.9206460329987749,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,82,6000124,metaworld,True,56,0.30625354099902324,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,83,6000125,metaworld,False,200,0.6588548309991893,0,0,0,0,0.0,,False,True,object_dropped,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,84,6000126,metaworld,False,200,0.9880165009999473,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,85,6000127,metaworld,False,200,0.7381052279997675,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,86,6000128,metaworld,True,63,0.17712660300094285,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,87,6000129,metaworld,False,200,0.5512034650018904,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,88,6000130,metaworld,False,200,0.599094912999135,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,89,6000131,metaworld,False,200,0.7448439779982436,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,90,6000132,metaworld,True,50,0.25962438600254245,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,91,6000133,metaworld,False,200,0.7104454789987358,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,92,6000134,metaworld,False,200,1.1823342079987924,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,93,6000135,metaworld,True,53,0.6776777699997183,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,94,6000136,metaworld,True,53,0.3717415329992946,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,95,6000137,metaworld,False,200,1.3211393780002254,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,96,6000138,metaworld,False,200,0.9245246350001253,0,0,0,0,0.0,,False,True,object_dropped,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,97,6000139,metaworld,False,200,1.4683559749973938,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,98,6000140,metaworld,False,200,0.978220646000409,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,99,6000141,metaworld,False,200,0.9676706370009924,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,100,6000142,metaworld,True,55,0.2470210749997932,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,101,6000143,metaworld,True,53,0.46230209399800515,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,102,6000144,metaworld,False,200,1.1394326649970026,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
