method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,noise_level
ACT + Random Reset,65,6000757,metaworld,True,71,0.6183975370004191,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,66,6000758,metaworld,True,74,0.6329180230004567,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,67,6000759,metaworld,True,48,0.3887022880007862,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,68,6000760,metaworld,True,79,0.6647925649995159,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,69,6000761,metaworld,False,200,1.652772746001574,1,0,1,0,1.0,post_reset_task_success_per_reset,False,False,object_dropped,custom,0.2
ACT + Random Reset,70,6000762,metaworld,False,200,1.6082596520009247,1,0,1,0,1.0,post_reset_task_success_per_reset,False,False,object_dropped,custom,0.2
ACT + Random Reset,71,6000763,metaworld,True,58,0.477545530999123,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,72,6000764,metaworld,True,72,0.5981587879996368,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,73,6000765,metaworld,False,200,1.5926420180003333,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,custom,0.2
ACT + Random Reset,74,6000766,metaworld,False,200,1.599257972000487,1,0,1,0,1.0,post_reset_task_success_per_reset,False,False,object_dropped,custom,0.2
ACT + Random Reset,75,6000767,metaworld,True,73,0.5667747459992825,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,76,6000768,metaworld,True,73,0.5887500249991717,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,77,6000769,metaworld,True,168,1.3076580420001847,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,78,6000770,metaworld,True,74,0.5733903609998379,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,79,6000771,metaworld,True,76,0.31846457999927225,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,80,6000772,metaworld,True,69,0.28323213099974964,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,81,6000773,metaworld,True,56,0.2209812929995678,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,82,6000774,metaworld,False,200,0.7422455089999858,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,custom,0.2
ACT + Random Reset,83,6000775,metaworld,True,73,0.2661687139989226,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,84,6000776,metaworld,True,70,0.2633752639994782,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,85,6000777,metaworld,True,73,0.5394316700003401,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,86,6000778,metaworld,False,200,0.9060823370000435,1,0,1,0,1.0,post_reset_task_success_per_reset,False,False,object_dropped,custom,0.2
ACT + Random Reset,87,6000779,metaworld,True,58,0.4497979640000267,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,88,6000780,metaworld,True,78,0.6006941690011445,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,89,6000781,metaworld,True,76,0.6134366810001666,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,90,6000782,metaworld,True,57,0.45669824899960076,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,91,6000783,metaworld,True,81,0.6479322400009551,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,92,6000784,metaworld,True,51,0.36602674200003094,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,93,6000785,metaworld,True,75,0.6025949280010536,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,94,6000786,metaworld,True,84,0.6677510120007355,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,95,6000787,metaworld,False,200,1.503597617998821,1,0,1,0,0.85,post_reset_task_success_per_reset,False,False,,custom,0.2
ACT + Random Reset,96,6000788,metaworld,True,71,0.545355993001067,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,97,6000789,metaworld,True,77,0.6198717629995372,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,98,6000790,metaworld,True,53,0.404536342000938,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,99,6000791,metaworld,True,79,0.6046777639985521,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
