method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,noise_level
ACT + Detector,83,6000625,metaworld,True,58,0.6405094450001343,0,0,0,0,0.13504178822040558,,True,False,,custom,0.2
ACT + Detector,84,6000626,metaworld,False,200,1.9008157180014678,0,0,1,0,0.9377778768539429,,False,True,timeout,custom,0.2
ACT + Detector,85,6000627,metaworld,True,58,0.5411771310009499,0,0,0,0,0.09637045860290527,,True,False,,custom,0.2
ACT + Detector,86,6000628,metaworld,True,47,0.4390480790007132,0,0,0,0,0.19188770651817322,,True,False,,custom,0.2
ACT + Detector,87,6000629,metaworld,True,55,0.5146292649988027,0,0,0,0,0.14320309460163116,,True,False,,custom,0.2
ACT + Detector,88,6000630,metaworld,True,50,0.44457921399953193,0,0,0,0,0.19594357907772064,,True,False,,custom,0.2
ACT + Detector,89,6000631,metaworld,True,59,0.562563591000071,0,0,1,0,0.2182466834783554,,True,False,,custom,0.2
ACT + Detector,90,6000632,metaworld,True,50,0.48425597099958395,0,0,0,0,0.1087641790509224,,True,False,,custom,0.2
ACT + Detector,91,6000633,metaworld,True,50,0.47417551999933494,0,0,0,0,0.13111457228660583,,True,False,,custom,0.2
ACT + Detector,92,6000634,metaworld,False,200,1.757104218000677,0,0,1,0,0.9989739656448364,,False,True,timeout,custom,0.2
ACT + Detector,93,6000635,metaworld,True,51,0.43594327500068175,0,0,1,0,0.21334266662597656,,True,False,,custom,0.2
ACT + Detector,94,6000636,metaworld,True,51,0.5012486849991546,0,0,0,0,0.13635922968387604,,True,False,,custom,0.2
ACT + Detector,95,6000637,metaworld,False,200,1.7160552559998905,0,0,1,0,0.970676064491272,,False,True,timeout,custom,0.2
ACT + Detector,96,6000638,metaworld,True,50,0.4213402410005074,0,0,0,0,0.14789444208145142,,True,False,,custom,0.2
ACT + Detector,97,6000639,metaworld,False,200,1.7875126849994558,0,0,1,0,0.9888997077941895,,False,True,timeout,custom,0.2
ACT + Detector,98,6000640,metaworld,False,200,0.8346759779997228,0,0,1,0,0.998677670955658,,False,True,timeout,custom,0.2
ACT + Detector,99,6000641,metaworld,False,200,0.8800585249991855,0,0,1,0,0.3704862594604492,,False,True,timeout,custom,0.2
ACT + Detector,100,6000642,metaworld,True,50,0.22026933699999063,0,0,0,0,0.14000044763088226,,True,False,,custom,0.2
ACT + Detector,101,6000643,metaworld,False,200,0.920060434998959,0,0,1,0,0.9982209801673889,,False,True,timeout,custom,0.2
ACT + Detector,102,6000644,metaworld,True,52,0.21455922899986035,0,0,0,0,0.15950705111026764,,True,False,,custom,0.2
ACT + Detector,103,6000645,metaworld,True,54,0.29975926999941294,0,0,0,0,0.12431056052446365,,True,False,,custom,0.2
ACT + Detector,104,6000646,metaworld,False,200,0.9102306509994378,0,0,1,0,0.862257719039917,,False,True,timeout,custom,0.2
ACT + Detector,105,6000647,metaworld,True,55,0.23835081100151,0,0,1,0,0.21162496507167816,,True,False,,custom,0.2
ACT + Detector,106,6000648,metaworld,True,50,0.21594577999894682,0,0,0,0,0.13275334239006042,,True,False,,custom,0.2
ACT + Detector,107,6000649,metaworld,True,61,0.2572014470006252,0,0,0,0,0.17952661216259003,,True,False,,custom,0.2
