method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,noise_level,noise_percent,action_noise_std,observation_noise_std,object_impulse_std_m,condition_index,Profile
REIM (ACT + Detector + Recovery),114,6000156,metaworld,True,56,0.37760998999874573,0,0,0,0,0.17934823036193848,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),115,6000157,metaworld,False,200,3.011240731997532,1,0,1,143,0.9990818500518799,task_success_while_recovery_active_per_intervention,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),116,6000158,metaworld,True,64,0.7327825719985412,0,0,0,0,0.18034227192401886,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),117,6000159,metaworld,True,48,0.7756196690024808,1,1,1,32,0.3371518552303314,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),118,6000160,metaworld,True,68,0.6886894140006916,1,1,1,36,0.2070857137441635,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),119,6000161,metaworld,True,67,0.8492442380011198,1,1,1,30,0.21965715289115906,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),120,6000162,metaworld,True,63,0.8084678029990755,0,0,0,0,0.10714000463485718,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),121,6000163,metaworld,True,62,0.3914192609991005,0,0,0,0,0.19879001379013062,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),122,6000164,metaworld,True,49,0.2850087570004689,0,0,0,0,0.19849078357219696,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),123,6000165,metaworld,False,200,2.703401931001281,1,0,1,150,0.9806212782859802,task_success_while_recovery_active_per_intervention,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),124,6000166,metaworld,True,55,0.7305899969978782,1,1,1,37,0.25855663418769836,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),125,6000167,metaworld,False,200,1.943643410999357,1,0,1,136,0.9988096952438354,task_success_while_recovery_active_per_intervention,False,True,object_dropped,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),126,6000168,metaworld,False,200,2.64918013499846,1,0,1,150,0.9907784461975098,task_success_while_recovery_active_per_intervention,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),127,6000169,metaworld,True,84,1.2469474760000594,1,1,1,55,0.23327741026878357,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),128,6000170,metaworld,True,53,0.4507285409999895,0,0,0,0,0.16833187639713287,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),129,6000171,metaworld,True,51,0.7092224409971095,1,1,1,31,0.22302863001823425,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),130,6000172,metaworld,True,53,0.42948355699991225,0,0,0,0,0.15895967185497284,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),131,6000173,metaworld,True,46,0.7672334230010165,1,1,1,25,0.23219558596611023,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),132,6000174,metaworld,True,56,0.4603017990011722,0,0,0,0,0.16494698822498322,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),133,6000175,metaworld,True,56,0.8279386430003797,0,0,0,0,0.08812430500984192,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),134,6000176,metaworld,True,52,0.7896674629992049,1,1,1,30,0.23134462535381317,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),135,6000177,metaworld,False,200,2.805787479999708,1,0,1,138,0.9996122717857361,task_success_while_recovery_active_per_intervention,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),136,6000178,metaworld,True,52,0.4055926740002178,0,0,0,0,0.10550197213888168,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),137,6000179,metaworld,True,61,0.9093398319964763,1,1,1,34,0.20709511637687683,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),138,6000180,metaworld,True,67,0.5461735959979706,1,1,1,44,0.2939262390136719,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),139,6000181,metaworld,False,200,1.7979225579983904,1,0,1,138,0.9981541037559509,task_success_while_recovery_active_per_intervention,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),140,6000182,metaworld,True,53,0.36787347700010287,0,0,0,0,0.14803051948547363,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),141,6000183,metaworld,True,57,0.5930869620024168,1,1,1,44,0.49622464179992676,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),142,6000184,metaworld,True,50,0.3076495370005432,0,0,0,0,0.13641543686389923,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),143,6000185,metaworld,True,52,0.3757692079998378,0,0,0,0,0.10954445600509644,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),144,6000186,metaworld,True,51,0.38241689299684367,1,1,1,41,0.30028417706489563,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),145,6000187,metaworld,True,51,0.5874225980005576,1,1,1,36,0.25832271575927734,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),146,6000188,metaworld,True,60,0.8295135119988117,1,1,1,29,0.20459473133087158,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),147,6000189,metaworld,False,200,2.1474016979991575,1,0,1,147,0.9929606318473816,task_success_while_recovery_active_per_intervention,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),148,6000190,metaworld,True,50,0.20498106900049606,0,0,0,0,0.09186691045761108,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),149,6000191,metaworld,False,200,2.651261891998729,1,0,1,135,0.9994223117828369,task_success_while_recovery_active_per_intervention,False,True,object_dropped,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),150,6000192,metaworld,True,54,0.5216963279999618,1,1,1,35,0.4553931653499603,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),151,6000193,metaworld,True,56,0.33344074500200804,0,0,0,0,0.1795915812253952,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),152,6000194,metaworld,True,53,0.22040008900148678,0,0,0,0,0.18444940447807312,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),153,6000195,metaworld,True,53,0.3282882189996599,1,1,1,38,0.26241329312324524,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),154,6000196,metaworld,True,50,0.5103714580000087,1,1,1,38,0.20690244436264038,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),155,6000197,metaworld,True,50,0.2792725370018161,1,1,1,42,0.32640889286994934,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),156,6000198,metaworld,True,53,0.2164346019999357,0,0,0,0,0.10514456033706665,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),157,6000199,metaworld,True,60,0.2413395709991164,0,0,0,0,0.12765273451805115,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),158,6000200,metaworld,True,55,0.23377858599997126,0,0,0,0,0.11211332678794861,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),159,6000201,metaworld,True,52,0.21779975000026752,0,0,0,0,0.1852402538061142,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),160,6000202,metaworld,True,51,0.35528191800040076,1,1,1,37,0.210599884390831,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),161,6000203,metaworld,False,200,1.7110814189982193,1,0,1,150,0.999345600605011,task_success_while_recovery_active_per_intervention,False,True,object_dropped,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),162,6000204,metaworld,True,54,0.33156075900114956,0,0,0,0,0.19202934205532074,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),163,6000205,metaworld,False,200,2.578008708998823,1,0,1,150,0.9847821593284607,task_success_while_recovery_active_per_intervention,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),164,6000206,metaworld,True,50,0.34534493899991503,0,0,0,0,0.15716058015823364,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),165,6000207,metaworld,True,59,0.3969927309990453,0,0,0,0,0.1690492182970047,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),166,6000208,metaworld,True,51,0.28365391099941917,1,1,1,29,0.21924787759780884,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),167,6000209,metaworld,True,53,0.22411704600017401,0,0,0,0,0.1374010294675827,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),168,6000210,metaworld,True,52,0.5979478580011346,1,1,1,44,0.39632609486579895,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),169,6000211,metaworld,False,200,1.780036853000638,1,0,1,150,0.9886075854301453,task_success_while_recovery_active_per_intervention,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),170,6000212,metaworld,True,50,0.6063895320003212,1,1,1,42,0.5007631182670593,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),171,6000213,metaworld,True,48,0.30147398999906727,1,1,1,32,0.2985341250896454,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),172,6000214,metaworld,True,56,0.5676193469989812,1,1,1,42,0.2608799934387207,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),173,6000215,metaworld,True,56,0.7042617439983587,1,1,1,43,0.28700146079063416,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),174,6000216,metaworld,True,54,0.5549241670014453,0,0,0,0,0.13775213062763214,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),175,6000217,metaworld,True,51,0.3697811769998225,0,0,0,0,0.1925128698348999,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),176,6000218,metaworld,True,50,0.42446544600170455,1,1,1,28,0.23686189949512482,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),177,6000219,metaworld,True,55,0.2733327419991838,0,0,0,0,0.17493689060211182,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),178,6000220,metaworld,True,65,0.844282514997758,1,1,1,53,0.3610330820083618,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),179,6000221,metaworld,True,54,0.6645651950020692,1,1,1,43,0.34259191155433655,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),180,6000222,metaworld,True,52,0.3007893590001913,0,0,0,0,0.13936422765254974,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),181,6000223,metaworld,True,52,0.27312510599949746,0,0,0,0,0.1733216792345047,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),182,6000224,metaworld,True,59,0.24448078999921563,0,0,0,0,0.1715516448020935,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),183,6000225,metaworld,True,47,0.41009397500238265,1,1,1,31,0.24512523412704468,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),184,6000226,metaworld,True,52,0.5214378759992542,1,1,1,43,0.3759210705757141,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),185,6000227,metaworld,False,200,1.850253436001367,1,0,1,142,0.9993852376937866,task_success_while_recovery_active_per_intervention,False,True,object_dropped,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),186,6000228,metaworld,True,58,0.367402405001485,0,0,0,0,0.15009646117687225,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),187,6000229,metaworld,True,55,0.5046517379996658,0,0,0,0,0.16355933248996735,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),188,6000230,metaworld,True,57,0.796178863998648,0,0,0,0,0.13354220986366272,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),189,6000231,metaworld,True,55,0.8074188130012772,1,1,1,45,0.42850935459136963,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),190,6000232,metaworld,True,54,0.8174759590001486,1,1,1,38,0.3042391240596771,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),191,6000233,metaworld,True,53,0.3535330829981831,0,0,0,0,0.1590542495250702,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),192,6000234,metaworld,True,55,0.4428917619989079,0,0,0,0,0.1684189885854721,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),193,6000235,metaworld,True,51,0.5548968820003211,1,1,1,35,0.36787545680999756,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),194,6000236,metaworld,True,59,0.5337529469979927,1,1,1,31,0.2522578537464142,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),195,6000237,metaworld,True,49,0.5095195469984901,1,1,1,39,0.2853092849254608,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),196,6000238,metaworld,True,57,0.2672112180007389,0,0,0,0,0.16256247460842133,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),197,6000239,metaworld,True,58,0.26296798900148133,0,0,0,0,0.15297725796699524,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),198,6000240,metaworld,False,200,1.9653486729985161,1,0,1,150,0.9991638660430908,task_success_while_recovery_active_per_intervention,False,True,object_dropped,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
REIM (ACT + Detector + Recovery),199,6000241,metaworld,True,59,0.34334100799969747,0,0,0,0,0.13614697754383087,task_success_while_recovery_active_per_intervention,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
