method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,noise_level
ACT + Random Reset,257,6000299,metaworld,True,57,0.4178000259998953,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,258,6000300,metaworld,False,200,1.5817478080007277,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,full,0.2
ACT + Random Reset,259,6000301,metaworld,True,60,0.47488150899880566,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,260,6000302,metaworld,False,200,1.5551042430015514,1,0,1,0,1.0,post_reset_task_success_per_reset,False,False,object_dropped,full,0.2
ACT + Random Reset,261,6000303,metaworld,True,77,0.6257540280003013,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,262,6000304,metaworld,True,53,0.4203959890000988,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,263,6000305,metaworld,False,200,1.5920086469996022,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,full,0.2
ACT + Random Reset,264,6000306,metaworld,True,51,0.3922810340009164,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,265,6000307,metaworld,True,72,0.5783804570000939,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,266,6000308,metaworld,True,55,0.4229628770008276,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,267,6000309,metaworld,False,200,1.5819878530001006,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,full,0.2
ACT + Random Reset,268,6000310,metaworld,True,53,0.41374321700095607,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,269,6000311,metaworld,True,80,0.674515958999109,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,270,6000312,metaworld,True,57,0.45142095499977586,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,271,6000313,metaworld,True,80,0.6442905769999925,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,272,6000314,metaworld,True,55,0.4252990269997099,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,273,6000315,metaworld,False,200,1.5487469990002865,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,full,0.2
ACT + Random Reset,274,6000316,metaworld,True,72,0.6025883599995723,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,275,6000317,metaworld,True,72,0.6240368199996738,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,276,6000318,metaworld,True,53,0.4148060360003001,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,277,6000319,metaworld,True,78,0.6202582930000062,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,278,6000320,metaworld,True,75,0.6016303670003254,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,279,6000321,metaworld,True,85,0.6781943349997164,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,280,6000322,metaworld,True,65,0.5421976839988929,1,1,1,0,1.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,281,6000323,metaworld,True,72,0.5886443780000263,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,282,6000324,metaworld,True,76,0.6091250860008586,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,283,6000325,metaworld,True,74,0.6069424509987584,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,284,6000326,metaworld,True,76,0.5991185980001319,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,285,6000327,metaworld,True,72,0.5745405899997422,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,286,6000328,metaworld,False,200,1.5021668259996659,1,0,1,0,1.0,post_reset_task_success_per_reset,False,False,object_dropped,full,0.2
ACT + Random Reset,287,6000329,metaworld,False,200,1.5536560759992426,1,0,1,0,1.0,post_reset_task_success_per_reset,False,False,object_dropped,full,0.2
ACT + Random Reset,288,6000330,metaworld,True,55,0.4075429290005559,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,289,6000331,metaworld,True,54,0.40637997200065,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,290,6000332,metaworld,True,53,0.3954002179998497,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,291,6000333,metaworld,True,77,0.5857296030008001,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,292,6000334,metaworld,True,74,0.5637867400000687,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,293,6000335,metaworld,True,71,0.5334043990005739,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,294,6000336,metaworld,True,73,0.5832572710005479,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,295,6000337,metaworld,True,54,0.40294852899933176,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,296,6000338,metaworld,True,77,0.6572308180002437,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,297,6000339,metaworld,True,49,0.36893938499997603,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,298,6000340,metaworld,True,53,0.39274291599940625,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,299,6000341,metaworld,True,74,0.5710975720012357,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,300,6000342,metaworld,True,76,0.6048751749985968,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,301,6000343,metaworld,False,200,1.546331065999766,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,full,0.2
ACT + Random Reset,302,6000344,metaworld,True,57,0.40474591400015925,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,303,6000345,metaworld,False,200,1.5108299769999576,1,0,1,0,1.0,post_reset_task_success_per_reset,False,False,object_dropped,full,0.2
ACT + Random Reset,304,6000346,metaworld,False,200,1.5732124039986957,1,0,1,0,1.0,post_reset_task_success_per_reset,False,False,object_dropped,full,0.2
ACT + Random Reset,305,6000347,metaworld,True,75,0.5576784360000602,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,306,6000348,metaworld,True,76,0.6030986660007329,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,307,6000349,metaworld,True,64,0.4805902990010509,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,308,6000350,metaworld,True,78,0.6338562310011184,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,309,6000351,metaworld,True,51,0.42600253699856694,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,310,6000352,metaworld,True,72,0.5642938630007848,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,311,6000353,metaworld,True,52,0.3890155120006966,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,312,6000354,metaworld,True,70,0.5450020089992904,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,313,6000355,metaworld,True,55,0.4102701479987445,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,314,6000356,metaworld,True,74,0.5781568330003211,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,315,6000357,metaworld,True,75,0.6063894690014422,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,316,6000358,metaworld,False,200,1.5888754570005403,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,full,0.2
ACT + Random Reset,317,6000359,metaworld,True,78,0.6015705089994299,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,318,6000360,metaworld,True,76,0.5883512939999491,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,319,6000361,metaworld,True,74,0.5952829939997173,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,320,6000362,metaworld,False,200,1.5215542709993315,1,0,1,0,1.0,post_reset_task_success_per_reset,False,False,object_dropped,full,0.2
ACT + Random Reset,321,6000363,metaworld,True,76,0.6275940619998437,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,322,6000364,metaworld,True,57,0.4458830139992642,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,323,6000365,metaworld,True,68,0.526187638999545,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,324,6000366,metaworld,True,75,0.5835141029983788,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,325,6000367,metaworld,True,56,0.42117833600059384,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,326,6000368,metaworld,False,200,1.5201681399994413,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,full,0.2
ACT + Random Reset,327,6000369,metaworld,True,84,0.6912650960002793,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,328,6000370,metaworld,True,75,0.590097975999015,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,329,6000371,metaworld,True,71,0.5554864299992914,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,330,6000372,metaworld,True,76,0.6068281780007965,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,331,6000373,metaworld,False,200,1.575242339000397,1,0,1,0,1.0,post_reset_task_success_per_reset,False,False,object_dropped,full,0.2
ACT + Random Reset,332,6000374,metaworld,False,200,1.5737748020001163,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,full,0.2
