method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,noise_level
ACT + Random Reset,133,6000175,metaworld,True,73,0.5467009599997255,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,134,6000176,metaworld,True,80,0.6439159640012804,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,135,6000177,metaworld,True,73,0.6280789499996899,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,136,6000178,metaworld,False,200,1.8295434350002324,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,custom,0.2
ACT + Random Reset,137,6000179,metaworld,True,72,0.6453177759995015,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,138,6000180,metaworld,False,200,1.8319594479999068,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,custom,0.2
ACT + Random Reset,139,6000181,metaworld,True,76,0.5931673430004594,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,140,6000182,metaworld,False,200,1.5761523350010975,1,0,1,0,1.0,post_reset_task_success_per_reset,False,False,object_dropped,custom,0.2
ACT + Random Reset,141,6000183,metaworld,True,81,0.444660515000578,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,142,6000184,metaworld,True,77,0.33071440899948357,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,143,6000185,metaworld,True,73,0.3871449539983587,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,144,6000186,metaworld,False,200,0.906989233000786,1,0,1,0,1.0,post_reset_task_success_per_reset,False,False,object_dropped,custom,0.2
ACT + Random Reset,145,6000187,metaworld,True,70,0.5245410830011679,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
