method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,Noise Level,Benchmark Eligible
REIM (ACT + Detector + Recovery),152,7000194,metaworld,True,46,0.414486310997745,1,1,1,30,0.32776424288749695,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),153,7000195,metaworld,False,200,1.9881658030026301,1,0,1,150,0.9887629151344299,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
REIM (ACT + Detector + Recovery),154,7000196,metaworld,True,60,0.23468389499976183,0,0,0,0,0.12501299381256104,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),155,7000197,metaworld,True,46,0.3063643340028648,1,1,1,26,0.27345597743988037,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),156,7000198,metaworld,True,46,0.3507572779999464,1,1,1,28,0.33049842715263367,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),157,7000199,metaworld,True,54,0.3003151680022711,0,0,0,0,0.1657623052597046,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),158,7000200,metaworld,True,55,0.23607921399889165,0,0,0,0,0.18382589519023895,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),159,7000201,metaworld,True,50,0.34067459300058545,1,1,1,31,0.22646088898181915,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),160,7000202,metaworld,True,54,0.1837800769972091,0,0,0,0,0.14168739318847656,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),161,7000203,metaworld,False,200,1.9049528629984707,1,0,1,150,0.9484474658966064,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
REIM (ACT + Detector + Recovery),162,7000204,metaworld,True,55,0.2726556380002876,0,0,0,0,0.11050596833229065,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),163,7000205,metaworld,True,47,0.3157386899983976,0,0,0,0,0.1818174123764038,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),164,7000206,metaworld,True,52,0.27520934399944963,0,0,0,0,0.1313997507095337,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),165,7000207,metaworld,True,51,0.25965817700125626,0,0,0,0,0.13494619727134705,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),166,7000208,metaworld,True,57,0.42903032899994287,0,0,0,0,0.1789969652891159,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),167,7000209,metaworld,True,54,0.29531460699945455,0,0,0,0,0.1625939905643463,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),168,7000210,metaworld,True,45,0.23053716299909865,0,0,0,0,0.1792750507593155,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),169,7000211,metaworld,True,55,0.27040484600001946,0,0,0,0,0.14021055400371552,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),170,7000212,metaworld,True,55,0.2564094750014192,0,0,0,0,0.10041584819555283,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),171,7000213,metaworld,True,52,0.3625149669969687,1,1,1,42,0.316211998462677,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),172,7000214,metaworld,True,51,0.27332282199859037,0,0,0,0,0.18080458045005798,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),173,7000215,metaworld,False,200,1.539803813000617,1,0,1,150,0.9983162879943848,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
REIM (ACT + Detector + Recovery),174,7000216,metaworld,True,52,0.37411264999900595,0,0,0,0,0.14509044587612152,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),175,7000217,metaworld,True,49,0.3494728080004279,0,0,0,0,0.14560134708881378,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),176,7000218,metaworld,True,53,0.42260398700091173,0,0,0,0,0.14480024576187134,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),177,7000219,metaworld,True,53,0.3855509839995648,0,0,0,0,0.12815752625465393,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),178,7000220,metaworld,True,57,0.3463071680016583,0,0,0,0,0.15158991515636444,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),179,7000221,metaworld,False,200,1.4689405700009956,1,0,1,36,0.8482657670974731,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
REIM (ACT + Detector + Recovery),180,7000222,metaworld,True,55,0.4553832199999306,0,0,0,0,0.12320563942193985,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),181,7000223,metaworld,True,51,0.42733151100037503,0,0,0,0,0.15973889827728271,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),182,7000224,metaworld,True,52,0.3802691489981953,0,0,0,0,0.18203105032444,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),183,7000225,metaworld,True,52,0.6699057790028746,1,1,1,40,0.33266639709472656,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),184,7000226,metaworld,False,200,2.0972767919993203,1,0,1,150,0.9963400363922119,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
REIM (ACT + Detector + Recovery),185,7000227,metaworld,True,51,0.37713944500137586,0,0,0,0,0.15421651303768158,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),186,7000228,metaworld,True,51,0.34944617500150343,0,0,0,0,0.15085475146770477,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),187,7000229,metaworld,True,53,0.4529877300010412,0,0,0,0,0.0967194139957428,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),188,7000230,metaworld,False,200,1.660839047999616,1,0,1,144,0.9812666177749634,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
REIM (ACT + Detector + Recovery),189,7000231,metaworld,True,50,0.6911666500018327,1,1,1,40,0.3158140778541565,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),190,7000232,metaworld,True,54,0.5707378139995853,0,0,0,0,0.17385679483413696,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),191,7000233,metaworld,True,52,0.36305104400162236,0,0,0,0,0.18930566310882568,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),192,7000234,metaworld,True,48,0.3236246930027846,1,1,1,28,0.26782819628715515,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),193,7000235,metaworld,False,200,2.538250005000009,1,0,1,150,0.9948068261146545,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
REIM (ACT + Detector + Recovery),194,7000236,metaworld,True,48,0.3844732479992672,1,1,1,31,0.40691062808036804,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),195,7000237,metaworld,True,50,0.2677982659988629,1,1,1,28,0.22117461264133453,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),196,7000238,metaworld,False,200,1.7341768639998918,1,0,1,150,0.9986622333526611,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
REIM (ACT + Detector + Recovery),197,7000239,metaworld,True,54,0.5189749249984743,1,1,1,31,0.20840473473072052,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),198,7000240,metaworld,True,50,0.2928864089990384,1,1,1,28,0.2085878700017929,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),199,7000241,metaworld,True,47,0.5364783060031186,1,1,1,38,0.2932474613189697,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
