method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,Noise Level,Benchmark Eligible
ACT,91,7000133,metaworld,False,200,1.0516589129983913,0,0,0,0,0.0,,False,True,object_dropped,custom,0.2,False
ACT,92,7000134,metaworld,True,54,0.5432968629993411,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,93,7000135,metaworld,True,56,0.6985506740002165,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,94,7000136,metaworld,False,200,1.5313146120006422,0,0,0,0,0.0,,False,True,timeout,custom,0.2,False
ACT,95,7000137,metaworld,True,51,0.5493209380001645,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,96,7000138,metaworld,True,53,0.42117108200000075,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,97,7000139,metaworld,True,55,0.3883969319995231,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,98,7000140,metaworld,True,53,0.3043780429998151,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,99,7000141,metaworld,True,59,0.4042730670007586,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,100,7000142,metaworld,False,200,1.1203852930011635,0,0,0,0,0.0,,False,True,timeout,custom,0.2,False
ACT,101,7000143,metaworld,False,200,1.9042995869986044,0,0,0,0,0.0,,False,True,timeout,custom,0.2,False
ACT,102,7000144,metaworld,True,54,0.2986815000003844,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,103,7000145,metaworld,True,51,0.380259412999294,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,104,7000146,metaworld,True,54,0.604293566000706,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,105,7000147,metaworld,True,50,0.5537980290009727,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,106,7000148,metaworld,False,200,2.259670017001554,0,0,0,0,0.0,,False,True,timeout,custom,0.2,False
ACT,107,7000149,metaworld,True,50,0.2989719540000806,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,108,7000150,metaworld,True,50,0.3130098519995954,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,109,7000151,metaworld,True,52,0.5198368999990635,0,0,0,0,0.0,,True,False,,custom,0.2,False
