method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,Noise Level,Benchmark Eligible
ACT + RL Recovery,33,6200075,metaworld,True,55,0.18299748199933674,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,34,6200076,metaworld,True,55,0.18180213699815795,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,35,6200077,metaworld,True,60,0.0989440769990324,1,1,1,40,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,36,6200078,metaworld,True,57,0.09657933800190222,1,1,1,37,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,37,6200079,metaworld,False,200,0.2965614019994973,1,0,1,143,1.0,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
ACT + RL Recovery,38,6200080,metaworld,True,48,0.0877301950022229,1,1,1,28,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,39,6200081,metaworld,True,51,0.09193032199982554,1,1,1,31,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,40,6200082,metaworld,False,200,0.2814324700011639,1,0,1,150,0.9,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
ACT + RL Recovery,41,6200083,metaworld,True,48,0.08792427399748703,1,1,1,28,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,42,6200084,metaworld,True,59,0.1963647279990255,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,43,6200085,metaworld,True,60,0.21056836699790438,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,44,6200086,metaworld,True,59,0.1008011770027224,1,1,1,39,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,45,6200087,metaworld,True,60,0.11040814499938278,1,1,1,36,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
