method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,episode_specification_sha256,episode_bank_sha256,metaworld_task_sha256,retry_specification_sha256s,retry_task_sha256s,Profile,noise_level,Benchmark Eligible
REIM (ACT + Detector + Recovery),33,7800075,metaworld,True,49,0.09897885900136316,1,1,1,39,0.2989432215690613,task_success_while_recovery_active_per_intervention,True,False,,7613d24dd9c373801d50aaa559fe6c59bf53663ff08e79113ad739a43e119e2a,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,4394f3e7e9f8d04e860a6c621ee1ad38442b9fd1aed9e670d24e9377317bc99b,,,custom,0.2,False
REIM (ACT + Detector + Recovery),34,7800076,metaworld,True,56,0.22751065099873813,0,0,0,0,0.17357517778873444,task_success_while_recovery_active_per_intervention,True,False,,738864060f3b86b6e0e993dea61ad3a18224b24d962a53abc9ee85c0dce8b022,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,9757d6cd0e1a868e58dfd3f5f136b6bc0545f602740599df9c9fd33f3b15c8b2,,,custom,0.2,False
REIM (ACT + Detector + Recovery),35,7800077,metaworld,True,54,0.22742690599989146,0,0,0,0,0.18741656839847565,task_success_while_recovery_active_per_intervention,True,False,,280654df408c9567fd28344eb48addb5d6b7371e0c1f9e3dc0774752fe99f753,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,4623b38f5835302d11dee3e970c9599e5e9ad0a9c045814e39d98cad2d657710,,,custom,0.2,False
REIM (ACT + Detector + Recovery),36,7800078,metaworld,True,57,0.12787099700290128,1,1,1,43,0.22842274606227875,task_success_while_recovery_active_per_intervention,True,False,,d0d746065134aa1cd6b7a28f4dd8323dd2585245e48f860f29e90287e8e52187,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,84290549c371af14c30b32f7862063d25a739abc0cdd0937f23e65650e76882b,,,custom,0.2,False
REIM (ACT + Detector + Recovery),37,7800079,metaworld,True,51,0.209944195998105,0,0,0,0,0.17278160154819489,task_success_while_recovery_active_per_intervention,True,False,,d893f3ebe6cef2c46000cc3ee26a7dd8443e6f783cba214a7caf33f019a33226,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,884cd0819bc29148ee5a2a5cfad6d99e61ac37e640f5f7b70e2c97f36177e271,,,custom,0.2,False
REIM (ACT + Detector + Recovery),38,7800080,metaworld,True,57,0.1269962350015703,1,1,1,42,0.3972482979297638,task_success_while_recovery_active_per_intervention,True,False,,e2466e18118999955b54201ad9dbebfe64f140628642226566519eab231f7edb,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,a2d3a0857d6fa52c3c4fcaaa505eb2ae21de8671a7dff689de98bd057dd98614,,,custom,0.2,False
REIM (ACT + Detector + Recovery),39,7800081,metaworld,True,57,0.1341493130021263,1,1,1,39,0.2627312242984772,task_success_while_recovery_active_per_intervention,True,False,,53b042b589e2e1147f5dc5637e8c22bcda1fe47aaa79c6cadc511ccea4158663,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,fd895564b12f4c85e1a4a7ea8329c69981566e96ba5b293d9ed751fcb3c59dcd,,,custom,0.2,False
REIM (ACT + Detector + Recovery),40,7800082,metaworld,True,54,0.21897778999846196,0,0,0,0,0.11873922497034073,task_success_while_recovery_active_per_intervention,True,False,,07714c0a5946a0042aa83eb70ee7899e23d12498b909e884772d947cf1691063,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,884cd0819bc29148ee5a2a5cfad6d99e61ac37e640f5f7b70e2c97f36177e271,,,custom,0.2,False
REIM (ACT + Detector + Recovery),41,7800083,metaworld,True,57,0.2352758869965328,0,0,0,0,0.17778673768043518,task_success_while_recovery_active_per_intervention,True,False,,20fe99c0cc179617a2d9c40ea032b6747d0635d2b80899081051b9f4877e47d1,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,3fd3409e63c9b5d02a8c370b523832ec11c8f8dc479a56dab9f2a57fd870728c,,,custom,0.2,False
REIM (ACT + Detector + Recovery),42,7800084,metaworld,True,51,0.21469104700008756,0,0,0,0,0.18324100971221924,task_success_while_recovery_active_per_intervention,True,False,,4b5121948fbe83e362667e8e4cc4452dc2d70a1deedd8f336081d5ac419be885,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,b13539da8968f82800c85f3094d959f5bc533add416d1ec7b6526dd6c23eb085,,,custom,0.2,False
REIM (ACT + Detector + Recovery),43,7800085,metaworld,True,48,0.10227232799661579,1,1,1,38,0.4889262914657593,task_success_while_recovery_active_per_intervention,True,False,,7c9acbd3458adbe3c0f8122f96fff149875500027e405d93744a85bd067a288c,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,8311a237a89c314b5ba20d6d146d161d0678ef318467561dd0faf5ef18b7d47d,,,custom,0.2,False
REIM (ACT + Detector + Recovery),44,7800086,metaworld,True,48,0.1986051280000538,0,0,0,0,0.16078604757785797,task_success_while_recovery_active_per_intervention,True,False,,6f5ac778187e2eb6c2e422cec6ae4f9b6502315de599983ac6e8a25588f7609f,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,57d8abf56d61b7f0c2e9f8668a8ce730b2d40ba105a8089860840778bf082018,,,custom,0.2,False
REIM (ACT + Detector + Recovery),45,7800087,metaworld,True,52,0.21531220500037307,0,0,0,0,0.18203145265579224,task_success_while_recovery_active_per_intervention,True,False,,d1cd0a3e36b631794bde9a15a655c782bd010f0acda23586f85d6c70f0b27eec,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,2d636d7465f9601c2842f8b47b9b3974abb56af3bfdfeb490f4bfcde033de520,,,custom,0.2,False
REIM (ACT + Detector + Recovery),46,7800088,metaworld,True,61,0.25422191899997415,0,0,0,0,0.17071186006069183,task_success_while_recovery_active_per_intervention,True,False,,3543b59cc80ad8a6967084e58f822f771713c0cb3d7364f177a2be8b05b93995,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,4b9422cc01e24b1c1439a0e3d78eb0a9282c7bdadd492fc4f67d84d6212b5705,,,custom,0.2,False
