method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,episode_specification_sha256,episode_bank_sha256,metaworld_task_sha256,retry_specification_sha256s,retry_task_sha256s,Profile,noise_level,Benchmark Eligible
REIM (ACT + Detector + Recovery),43,8200085,metaworld,True,59,0.13086690300042392,1,1,1,49,0.2644282281398773,task_success_while_recovery_active_per_intervention,True,False,,15ac612a935e44b21a54b02a4e454974cc154adbb7b468d232c48fe9be7ca1ff,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,0cda21f8ffacf0a1e40e7b0e858a8e2ddc276972106d4bced99d4404b4a13fd8,,,custom,0.2,False
REIM (ACT + Detector + Recovery),44,8200086,metaworld,True,60,0.13179757800025982,1,1,1,50,0.13514453172683716,task_success_while_recovery_active_per_intervention,True,False,,20ee2e75df190a7b67fd80c57a5e722ec514412939f7e6aa103fc9078cc37fdd,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,e216352c7f1c7392270c7c501bb599f2a46f420613a124fda0729ab88160cdf2,,,custom,0.2,False
REIM (ACT + Detector + Recovery),45,8200087,metaworld,True,56,0.15152303699869663,1,1,1,38,0.1400095671415329,task_success_while_recovery_active_per_intervention,True,False,,8ac998266bfbe3d11b8ce1ad8d6c30019696b3f52396cee25e945e80a5cd2e1e,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,0cda21f8ffacf0a1e40e7b0e858a8e2ddc276972106d4bced99d4404b4a13fd8,,,custom,0.2,False
REIM (ACT + Detector + Recovery),46,8200088,metaworld,True,57,0.13897760600229958,1,1,1,44,0.2518959939479828,task_success_while_recovery_active_per_intervention,True,False,,ad5ee0cd25f73f3217d18ba8897a6bc17ca7453f6baf070f8090551989c3f2ce,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,2eb279a724955c1a9d173681940490ec9cc8ed4fdc15a95533884a23d4ccdb4e,,,custom,0.2,False
REIM (ACT + Detector + Recovery),47,8200089,metaworld,True,55,0.12642074700124795,1,1,1,44,0.1754646599292755,task_success_while_recovery_active_per_intervention,True,False,,699be551a78bd3f88c7c489ffc91824d96ad38bdcb2d501e79f5643dafd3b615,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,acfaed29b052207b47b4b7fa76672795fd08de3add8565db05f141de82ece90b,,,custom,0.2,False
REIM (ACT + Detector + Recovery),48,8200090,metaworld,True,61,0.18679531999805477,1,1,1,35,0.14539192616939545,task_success_while_recovery_active_per_intervention,True,False,,aaf02d80b78760cfaad2dfa3786f638f6cd40edf71e868f16cd6dc5c6ab14a9e,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,5732f26a5a3acd61cb38107328c80d8fadad8368570aba69b803668406e8f53d,,,custom,0.2,False
REIM (ACT + Detector + Recovery),49,8200091,metaworld,True,65,0.13496713399945293,1,1,1,57,0.4001876711845398,task_success_while_recovery_active_per_intervention,True,False,,3d023aa22f6a63c4db4e1cda93c48ade622390aa09d2e7c5191bfd70400d7733,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,39001749c902e2ab9d015efb8c7644faffff99810b709d3203dc359d5eacdcbd,,,custom,0.2,False
REIM (ACT + Detector + Recovery),50,8200092,metaworld,True,59,0.15763489800156094,1,1,1,41,0.22557370364665985,task_success_while_recovery_active_per_intervention,True,False,,c8f4a5e6c3b6242399f0a22dd5fb53f35756ae2fd88d0398004355c286f13a47,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,64ee837add19202e84553431fdab118462cf5265eeae19a4d044b5a6818f771d,,,custom,0.2,False
REIM (ACT + Detector + Recovery),51,8200093,metaworld,True,54,0.1339728430029936,1,1,1,40,0.2271656095981598,task_success_while_recovery_active_per_intervention,True,False,,785c10c6cb79430ce9b9d8426f5ea497f3c844e3e26bd63ffe84bb9ed1da0de2,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,aa1f17aacdf569c3a2930a2ebbf742ff43f8d3acfc772731a5c344cabcd52570,,,custom,0.2,False
REIM (ACT + Detector + Recovery),52,8200094,metaworld,True,53,0.11720087899811915,1,1,1,44,0.22334466874599457,task_success_while_recovery_active_per_intervention,True,False,,5f5522c2fd9de390fe1877290f0b9f71579ceb596850f8c7abda510d2a7ab87d,bce931c8f7f4b2ca6d96ac63f5e3bd3c7b1a2d9a694728801ff6b1a12baf8802,27e1ed8c670f23dae46752497e383610e58c248d638e3b9b707808a32ce33d4e,,,custom,0.2,False
